,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Question,Equation
169,169,169,169,169,169,169,169,169,169,A grocery store had p bottles of regular soda and q bottles of diet soda. How many more bottles of regular soda than diet soda did they have?,( p - q )
170,170,170,170,170,170,170,170,170,170,During summer break p kids from Lawrence county stayed home and the other q kids went to camp. An additional r kids from outside the county attended the camp. How many kids are in Lawrence county?,( q + p )
171,171,171,171,171,171,171,171,171,171,Faye was placing p pencils into rows with q pencils in each row. How many rows could she make?,( p / q )
172,172,172,172,172,172,172,172,172,172,Frank had some pieces of candy. If he put them into p bags with q pieces in each bag How many pieces of candy did he have?,( p * q )
173,173,173,173,173,173,173,173,173,173,A grocery store had a total of p bottles of which q were bottles of regular soda and the rest were bottles of diet soda. They also had r apple. How many bottles of diet soda did they have?,( p - q )
174,174,174,174,174,174,174,174,174,174,Jake has p fewer peaches than Steven who has q more peaches than Jill. Steven has r peaches. How many more peaches does Jake have than Jill?,( q - p )
175,175,175,175,175,175,175,175,175,175,Josh had p marbles in his collection. He gave q marbles to Jack. How many marbles does Josh have now?,( p - q )
176,176,176,176,176,176,176,176,176,176,Steven has p peaches. Jake has q fewer peaches than Steven who has r more peaches than Jill. How many peaches does Jake have?,( p - q )
177,177,177,177,177,177,177,177,177,177,The Razorback t-shirt shop makes $ p dollars off each t-shirt sold. During the Arkansas game and the Texas tech game they sold a total of q t-shirts. If they sold r t-shirts during the Arkansas game How much money did they make from selling the t-shirts during the arkansas game?,( p * r )
178,178,178,178,178,178,178,178,178,178,"Jack received p emails in the morning, q emails in the afternoon and r emails in the evening. How many emails did Jack receive in the day?",( ( p + q ) + r )
179,179,179,179,179,179,179,179,179,179,Jake has p fewer peaches than Steven. Steven has q more peaches than Jill. If Jill has r peaches How many more peaches does Jake have than Jill?,( q - p )
180,180,180,180,180,180,180,180,180,180,For the walls of the house he would use p large planks of wood. If each plank of wood needs q pieces of nails to be secured and in addition r nails are needed for some smaller planks. How many nails does John need for the house wall?,( ( p * q ) + r )
181,181,181,181,181,181,181,181,181,181,"A grocery store had p bottles of diet soda, q bottles of regular soda and r apples. How many more bottles of regular soda than diet soda did they have?",( q - p )
182,182,182,182,182,182,182,182,182,182,Because of the decision Sofia asked the students to suggest specific types of food. If p students suggested adding bacon q suggested adding mashed potatoes to the menu and r suggested adding tomatoes How many more students suggested mashed potatoes than those that suggested bacon?,( q - p )
183,183,183,183,183,183,183,183,183,183,Brenda's mother made cookies for p. If each of them had q cookies How many cookies did she prepare?,( p * q )
184,184,184,184,184,184,184,184,184,184,Dave had p apps on his phone. He added q new apps. After deleting some he had r left. How many more apps did he delete than he added?,( p - r )
185,185,185,185,185,185,185,185,185,185,Kelly has p nintendo games. How many will she have left if she gives away q games?,( p - q )
186,186,186,186,186,186,186,186,186,186,Matthew had p crackers. If Matthew gave equal numbers of crackers to his q friends and still had r crackers left How many crackers did each friend eat?,( ( p - r ) / q )
187,187,187,187,187,187,187,187,187,187,Last week Fred had p dollars and Jason had q dollars. They washed cars over the weekend and now Fred has r dollars and Jason has s dollars. How much money did Jason make over the weekend?,( s - q )
188,188,188,188,188,188,188,188,188,188,Frank had p pieces of candy. If he put them equally into q bags How many pieces of candy are in each bag?,( p / q )
189,189,189,189,189,189,189,189,189,189,Jack received p emails in the morning and q emails in the afternoon. How many more emails did Jack receive in the morning than in the afternoon?,( p - q )
190,190,190,190,190,190,190,190,190,190,Baker made p cakes and q pastries. If he sold r pastries and s cakes How many more pastries than cakes did baker sell?,( r - s )
191,191,191,191,191,191,191,191,191,191,Haley has p marbles. In her class q boys love to play marbles. If she distributes her marbles equally How many will each of the boys receive?,( p / q )
192,192,192,192,192,192,192,192,192,192,They decided to hold the party in their backyard. They have p sets of tables and each set has q chairs. If a total of r people will attend the party How many more chairs will they have to buy?,( r - ( p * q ) )
193,193,193,193,193,193,193,193,193,193,Last week Fred had p dollars and Jason had q dollars. They washed cars over the weekend and now Fred has r dollars and Jason has s dollars. How much money did Fred earn over the weekend?,( r - p )
194,194,194,194,194,194,194,194,194,194,Paco had p cookies. He ate q of them. Then he bought r more cookies How many more cookies did he eat than those he bought?,( q - r )
195,195,195,195,195,195,195,195,195,195,Rachel has p apple trees. She picked q apples from each of her trees. Now the trees have a total r apples still on them. How many apples did Rachel pick in all?,( p * q )
196,196,196,196,196,196,196,196,196,196,Jake has p fewer peaches and q more apples than Steven. Steven has r apples and s peaches. How many more peaches than apples does Steven have?,( s - r )
197,197,197,197,197,197,197,197,197,197,A grocery store had a total of p bottles of which q were bottles of regular soda and the rest were bottles of diet soda. How many bottles of diet soda did they have?,( p - q )
198,198,198,198,198,198,198,198,198,198,The Ferris wheel in paradise park has p small seats and q large seats. Each small seat can hold r people and large seat can hold s people. How many people can ride the Ferris wheel on small seats?,( p * r )
199,199,199,199,199,199,199,199,199,199,Debby bought p soda bottles and q water bottles when they were on sale. If she drank r water bottles and s soda bottles a day How many days would the soda bottles last?,( p / s )
200,200,200,200,200,200,200,200,200,200,A grocery store had p bottles of diet soda. If they had q more bottles of regular soda than diet soda How many bottles of regular soda did they have?,( p + q )
201,201,201,201,201,201,201,201,201,201,During the Arkansas and Texas tech game the Razorback t-shirt shop made $ p by selling t-shirts. If they make $ q dollars off each t-shirt sold How many t-shirts did they sell?,( p / q )
202,202,202,202,202,202,202,202,202,202,Frank was reading through his favorite book. He read p pages per day and it took him q days to finish the book. How many pages are there in the book?,( p * q )
203,203,203,203,203,203,203,203,203,203,Winter is almost here and most animals are migrating to warmer countries. p bird families flew away for the winter from near a mountain. If there were q bird families living near the mountain initially How many more bird families flew away for the winter than those that stayed behind?,( p - ( q - p ) )
204,204,204,204,204,204,204,204,204,204,Allan brought p balloons to the park and then bought q more balloons there. If Jake brought r balloons to the park How many more balloons did Jake have than Allan in the park?,( r - ( p + q ) )
205,205,205,205,205,205,205,205,205,205,Bryan took a look at his books and magazines. If he has p books and q magazines in each of his r bookshelves How many magazines does he have in total?,( q * r )
206,206,206,206,206,206,206,206,206,206,"Rachel had to complete p pages of math homework, q pages of reading homework and r more pages of biology homework. How many pages of math and biology homework did she have to complete?",( p + r )
207,207,207,207,207,207,207,207,207,207,"Every day Ryan spends p hours on learning english, q hours on learning chinese and r hours on learning spanish. How many more hours does he spend on learning chinese than he does on learning spanish?",( q - r )
208,208,208,208,208,208,208,208,208,208,p birds were sitting on the fence. q more birds and r more storks came to join them. How many more birds than storks are sitting on the fence?,( ( p + q ) - r )
209,209,209,209,209,209,209,209,209,209,Paco had p cookies. He gave q cookies to his friend and ate r cookies. How many more cookies did he give to his friend than those he ate?,( q - r )
210,210,210,210,210,210,210,210,210,210,Baker made p cakes. He sold q of them and bought r new cakes. How many more cakes did baker sell than those he bought?,( q - r )
211,211,211,211,211,211,211,211,211,211,Shirley sold p cases of boxes of trefoils. How many boxes of trefoils does she need to deliver if each case has q boxes?,( p * q )
212,212,212,212,212,212,212,212,212,212,We ordered p pizzas. Each pizza has q slices. If there are r of us How many slices of pizza are there altogether?,( p * q )
